/bread;위트/에 /sandwich;에그마요/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;파마산오레가노/에 /sandwich;로티세리 바비큐 치킨/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;플랫/에 /sandwich;페퍼로니 피자 썹/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;파마산/에 /sandwich;풀드 포크 바비큐/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;허니오트/에 /sandwich;터키/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;위트/에 /sandwich;햄/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;플랫/에 /sandwich;써브웨이 클럽/으로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;위트/에 /sandwich;써브웨이 클럽/으로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;하티/에 /sandwich;쉬림프/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;플랫/에 /sandwich;터키 베이컨 아보카도/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;플랫/에 /sandwich;풀드 포크 바비큐/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;하티/에 /sandwich;치킨 데리야끼/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;위트/에 /sandwich;풀드 포크 바비큐/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;화이트/에 /sandwich;베지/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;화이트/에 /sandwich;미트볼/으로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;위트/에 /sandwich;써브웨이 클럽/으로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;파마산오레가노/에 /sandwich;에그마요/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;위트/에 /sandwich;에그마요/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;파마산오레가노/에 /sandwich;터키/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;하티/에 /sandwich;이탈리안 비엠티/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;파마산오레가노/에 /sandwich;이탈리안 비엠티/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;화이트/에 /sandwich;이탈리안 BLT/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;위트/에 /sandwich;페퍼 치킨 슈니첼/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;플랫/에 /sandwich;써브웨이 클럽/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;파마산/에 /sandwich;햄/으로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;허니오트/에 /sandwich;치킨 데리야끼/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;허니오트/에 /sandwich;BMT/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;허니오트/에 /sandwich;스파이시 이탈리안/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;파마산/에 /sandwich;K-바비큐/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;화이트/에 /sandwich;풀드 포크 바비큐/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;위트/에 /sandwich;스테이크 & 치즈/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;플랫/에 /sandwich;BMT/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;허니오트/에 /sandwich;페퍼로니 피자 썹/으로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;위트/에 /sandwich;BMT/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;파마산오레가노/에 /sandwich;터키 베이컨 아보카도/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;하티/에 /sandwich;BMT/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;허니오트/에 /sandwich;에그마요/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;플랫/에 /sandwich;풀드 포크 바비큐/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;파마산/에 /sandwich;이탈리안 비엠티/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;파마산/에 /sandwich;비엘티/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;하티/에 /sandwich;터키 베이컨 아보카도/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;위트/에 /sandwich;에그마요/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;플랫/에 /sandwich;미트볼/으로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;파마산/에 /sandwich;베지/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;플랫/에 /sandwich;이탈리안 비엠티/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;화이트/에 /sandwich;스테이크 앤 치즈/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;파마산오레가노/에 /sandwich;미트볼/으로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;위트/에 /sandwich;로티세리 바비큐 치킨/으로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;플랫/에 /sandwich;스테이크 앤 치즈/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;하티/에 /sandwich;참치/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;파마산오레가노/에 /sandwich;비엘티/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;화이트/에 /sandwich;써브웨이 클럽/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;파마산/에 /sandwich;페퍼로니 피자 썹/으로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;화이트/에 /sandwich;스테이크 앤 치즈/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;하티/에 /sandwich;이탈리안 BLT/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;허니오트/에 /sandwich;페퍼로니 피자 썹/으로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;플랫/에 /sandwich;치킨 데리야끼/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;화이트/에 /sandwich;BMT/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;하티/에 /sandwich;햄/으로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;플랫/에 /sandwich;스테이크 & 치즈/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;화이트/에 /sandwich;풀드 포크 바비큐/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;플랫/에 /sandwich;참치/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;파마산오레가노/에 /sandwich;쉬림프/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;파마산/에 /sandwich;에그마요/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;허니오트/에 /sandwich;치킨 데리야끼/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;허니오트/에 /sandwich;에그마요/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;파마산/에 /sandwich;이탈리안 BLT/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;하티/에 /sandwich;햄/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;위트/에 /sandwich;햄/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;허니오트/에 /sandwich;에그마요/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;파마산/에 /sandwich;참치/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;하티/에 /sandwich;미트볼/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;위트/에 /sandwich;미트볼/으로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;위트/에 /sandwich;로티세리 바비큐 치킨/으로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;파마산오레가노/에 /sandwich;로티세리 바비큐 치킨/으로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;위트/에 /sandwich;K-바비큐/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;파마산/에 /sandwich;햄/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;플랫/에 /sandwich;베지/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;플랫/에 /sandwich;터키/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;허니오트/에 /sandwich;베지/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;허니오트/에 /sandwich;써브웨이 클럽/으로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;위트/에 /sandwich;미트볼/으로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;파마산오레가노/에 /sandwich;페퍼 치킨 슈니첼/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;위트/에 /sandwich;에그마요/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;위트/에 /sandwich;스파이시 이탈리안/으로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;위트/에 /sandwich;터키 베이컨 아보카도/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;위트/에 /sandwich;터키 베이컨 아보카도/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;플랫/에 /sandwich;페퍼로니 피자 썹/으로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;파마산/에 /sandwich;쉬림프/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;파마산/에 /sandwich;이탈리안 BLT/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;플랫/에 /sandwich;K-바비큐/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;위트/에 /sandwich;풀드 포크 바비큐/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;파마산/에 /sandwich;터키/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;파마산/에 /sandwich;페퍼로니 피자 썹/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;파마산오레가노/에 /sandwich;치킨 데리야끼/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;하티/에 /sandwich;이탈리안 BLT/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;하티/에 /sandwich;써브웨이 클럽/으로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;파마산/에 /sandwich;비엘티/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;위트/에 /sandwich;페퍼로니 피자 썹/으로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;파마산/에 /sandwich;스파이시 이탈리안/으로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;파마산/에 /sandwich;스테이크 앤 치즈/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;허니오트/에 /sandwich;참치/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;화이트/에 /sandwich;이탈리안 BLT/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;위트/에 /sandwich;미트볼/으로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;플랫/에 /sandwich;BMT/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;위트/에 /sandwich;비엘티/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;하티/에 /sandwich;페퍼 치킨 슈니첼/으로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;허니오트/에 /sandwich;로스트 치킨/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;위트/에 /sandwich;스파이시 이탈리안/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;화이트/에 /sandwich;이탈리안 비엠티/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;허니오트/에 /sandwich;페퍼 치킨 슈니첼/으로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;파마산/에 /sandwich;쉬림프/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;하티/에 /sandwich;풀드 포크 바비큐/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;플랫/에 /sandwich;써브웨이 클럽/으로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;하티/에 /sandwich;터키 베이컨 아보카도/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;화이트/에 /sandwich;로티세리 바비큐 치킨/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;위트/에 /sandwich;로티세리 바비큐 치킨/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;하티/에 /sandwich;로티세리 바비큐 치킨/으로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;위트/에 /sandwich;참치/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;파마산오레가노/에 /sandwich;스테이크 앤 치즈/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;플랫/에 /sandwich;페퍼 치킨 슈니첼/으로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;파마산오레가노/에 /sandwich;써브웨이 클럽/으로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;파마산/에 /sandwich;스테이크 & 치즈/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;화이트/에 /sandwich;로티세리 바비큐 치킨/으로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;플랫/에 /sandwich;쉬림프/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;하티/에 /sandwich;햄/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;하티/에 /sandwich;스테이크 앤 치즈/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;허니오트/에 /sandwich;터키/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;위트/에 /sandwich;스파이시 이탈리안/으로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;파마산오레가노/에 /sandwich;쉬림프/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;파마산/에 /sandwich;쉬림프/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;플랫/에 /sandwich;스테이크 & 치즈/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;플랫/에 /sandwich;쉬림프/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;위트/에 /sandwich;페퍼 치킨 슈니첼/으로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;화이트/에 /sandwich;이탈리안 비엠티/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;허니오트/에 /sandwich;페퍼로니 피자 썹/으로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;위트/에 /sandwich;페퍼로니 피자 썹/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;플랫/에 /sandwich;로티세리 바비큐 치킨/으로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;플랫/에 /sandwich;로스트 치킨/으로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;파마산/에 /sandwich;BMT/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;파마산/에 /sandwich;터키/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;플랫/에 /sandwich;터키/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;위트/에 /sandwich;스테이크 앤 치즈/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;허니오트/에 /sandwich;베지/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;화이트/에 /sandwich;미트볼/으로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;파마산오레가노/에 /sandwich;K-바비큐/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;허니오트/에 /sandwich;쉬림프/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;파마산오레가노/에 /sandwich;햄/으로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;파마산오레가노/에 /sandwich;K-바비큐/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;파마산오레가노/에 /sandwich;에그마요/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;하티/에 /sandwich;쉬림프/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;파마산/에 /sandwich;햄/으로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;파마산/에 /sandwich;비엘티/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;파마산/에 /sandwich;쉬림프/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;위트/에 /sandwich;참치/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;하티/에 /sandwich;로티세리 바비큐 치킨/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;하티/에 /sandwich;풀드 포크 바비큐/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;위트/에 /sandwich;베지/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;플랫/에 /sandwich;K-바비큐/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;플랫/에 /sandwich;로스트 치킨/으로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/bread;플랫/에 /sandwich;참치/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;하티/에 /sandwich;베지/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;파마산오레가노/에 /sandwich;햄/으로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/bread;위트/에 /sandwich;참치/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;파마산오레가노/에 /sandwich;써브웨이 클럽/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/bread;화이트/에 /sandwich;미트볼/으로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;화이트/에 /sandwich;에그마요/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/bread;화이트/에 /sandwich;스테이크 & 치즈/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/bread;파마산/에 /sandwich;스테이크 앤 치즈/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/bread;하티/에 /sandwich;페퍼 치킨 슈니첼/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/bread;허니오트/에 /sandwich;써브웨이 클럽/으로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/length;6inch/ /bread;플랫/에 /sandwich;터키 베이컨 아보카도/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/length;30센치/ /bread;위트/에 /sandwich;비엘티/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/length;15센티/ /bread;파마산/에 /sandwich;치킨 데리야끼/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/length;30센치미터/ /bread;플랫/에 /sandwich;이탈리안 비엠티/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/length;6inch/ /bread;파마산오레가노/에 /sandwich;참치/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/length;30센티/ /bread;파마산오레가노/에 /sandwich;로스트 치킨/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/length;15cm/ /bread;파마산/에 /sandwich;페퍼 치킨 슈니첼/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/length;15cm/ /bread;파마산/에 /sandwich;페퍼로니 피자 썹/으로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/length;15센치미터/ /bread;파마산오레가노/에 /sandwich;미트볼/으로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/length;풋롱/ /bread;화이트/에 /sandwich;BMT/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/length;6inch/ /bread;하티/에 /sandwich;이탈리안 비엠티/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/length;6inch/ /bread;파마산오레가노/에 /sandwich;스테이크 & 치즈/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/length;30센치/ /bread;화이트/에 /sandwich;이탈리안 비엠티/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/length;15센치미터/ /bread;하티/에 /sandwich;로티세리 바비큐 치킨/으로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/length;15센티/ /bread;파마산/에 /sandwich;풀드 포크 바비큐/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/length;15센티/ /bread;화이트/에 /sandwich;터키 베이컨 아보카도/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/length;15센치미터/ /bread;위트/에 /sandwich;페퍼로니 피자 썹/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/length;15센티/ /bread;허니오트/에 /sandwich;이탈리안 BLT/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/length;15센치/ /bread;허니오트/에 /sandwich;미트볼/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/length;30cm/ /bread;하티/에 /sandwich;써브웨이 클럽/으로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/length;15센티미터/ /bread;파마산오레가노/에 /sandwich;로스트 치킨/으로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/length;30센치미터/ /bread;위트/에 /sandwich;비엘티/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/length;15cm/ /bread;파마산오레가노/에 /sandwich;에그마요/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/length;6inch/ /bread;허니오트/에 /sandwich;베지/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/length;15센티미터/ /bread;파마산오레가노/에 /sandwich;써브웨이 클럽/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/length;30센치/ /bread;하티/에 /sandwich;페퍼로니 피자 썹/으로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/length;30센티미터/ /bread;파마산/에 /sandwich;비엘티/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/length;30cm/ /bread;플랫/에 /sandwich;스테이크 & 치즈/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/length;15센티미터/ /bread;플랫/에 /sandwich;미트볼/으로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/length;풋롱/ /bread;허니오트/에 /sandwich;햄/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/length;6inch/ /bread;허니오트/에 /sandwich;페퍼로니 피자 썹/으로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/length;15센치/ /bread;하티/에 /sandwich;터키 베이컨 아보카도/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/length;15센치/ /bread;허니오트/에 /sandwich;치킨 데리야끼/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/length;30센티/ /bread;허니오트/에 /sandwich;비엘티/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/length;30센치/ /bread;파마산/에 /sandwich;K-바비큐/로 해주시고, 치즈는 /cheese;슈레드/로 할게요.
/length;6inch/ /bread;플랫/에 /sandwich;로티세리 바비큐 치킨/으로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/length;15센티/ /bread;하티/에 /sandwich;스테이크 & 치즈/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/length;6인치/ /bread;위트/에 /sandwich;치킨 데리야끼/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/length;15센치/ /bread;허니오트/에 /sandwich;치킨 데리야끼/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/length;15센치/ /bread;파마산오레가노/에 /sandwich;써브웨이 클럽/으로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/length;30센티/ /bread;위트/에 /sandwich;터키 베이컨 아보카도/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/length;6인치/ /bread;위트/에 /sandwich;스테이크 & 치즈/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/length;15센치미터/ /bread;화이트/에 /sandwich;페퍼 치킨 슈니첼/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/length;6인치/ /bread;화이트/에 /sandwich;베지/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/length;30센티/ /bread;위트/에 /sandwich;풀드 포크 바비큐/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/length;15센치미터/ /bread;화이트/에 /sandwich;스테이크 & 치즈/로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/length;15cm/ /bread;위트/에 /sandwich;스테이크 앤 치즈/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/length;15센치미터/ /bread;화이트/에 /sandwich;풀드 포크 바비큐/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/length;풋롱/ /bread;위트/에 /sandwich;풀드 포크 바비큐/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/length;30센티/ /bread;파마산오레가노/에 /sandwich;로티세리 바비큐 치킨/으로 해주시고, 치즈는 /cheese;슈레드 치츠/로 할게요.
/length;30센치/ /bread;허니오트/에 /sandwich;스테이크 앤 치즈/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/length;6인치/ /bread;위트/에 /sandwich;스테이크 & 치즈/로 해주시고, 치즈는 /cheese;모짜렐라/로 할게요.
/length;30센티/ /bread;플랫/에 /sandwich;BMT/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/length;풋롱/ /bread;파마산/에 /sandwich;치킨 데리야끼/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/length;15cm/ /bread;허니오트/에 /sandwich;터키/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/length;15센치/ /bread;파마산/에 /sandwich;베지/로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
/length;30cm/ /bread;허니오트/에 /sandwich;이탈리안 비엠티/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/length;15cm/ /bread;파마산오레가노/에 /sandwich;쉬림프/로 해주시고, 치즈는 /cheese;아메리칸 치즈/로 할게요.
/length;15센치/ /bread;하티/에 /sandwich;BMT/로 해주시고, 치즈는 /cheese;아메리칸/으로 할게요.
/length;15센티/ /bread;화이트/에 /sandwich;K-바비큐/로 해주시고, 치즈는 /cheese;모차렐라 치츠/로 할게요.
/length;30센치/ /bread;화이트/에 /sandwich;페퍼로니 피자 썹/으로 해주시고, 치즈는 /cheese;모차렐라/로 할게요.
